2023-05-31T23:00:00Z,ΑTTΙKΗ,3264
2023-05-31T23:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,227
2023-05-31T23:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2626
2023-05-31T23:00:00Z,ΟΜOΝΟΙΑ,2068
2023-05-31T23:00:00Z,ΠΕΙΡΑΙΑΣ,1181
2023-05-31T23:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,333
2023-05-31T23:00:00Z,ΣΥΝTΑΓΜΑ,3177
2023-05-31T23:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,318
2023-05-31T23:00:00Z,ΠΕΙΡΑΙΑΣ,11
2023-05-31T22:00:00Z,ΑTTΙKΗ,3978
2023-05-31T22:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,349
2023-05-31T22:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2967
2023-05-31T22:00:00Z,ΟΜOΝΟΙΑ,2511
2023-05-31T22:00:00Z,ΠΕΙΡΑΙΑΣ,1508
2023-05-31T22:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,373
2023-05-31T22:00:00Z,ΣΥΝTΑΓΜΑ,3872
2023-05-31T22:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,390
2023-05-31T22:00:00Z,ΠΕΙΡΑΙΑΣ,11
2023-05-31T21:00:00Z,ΑTTΙKΗ,5495
2023-05-31T21:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,344
2023-05-31T21:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3169
2023-05-31T21:00:00Z,ΟΜOΝΟΙΑ,3441
2023-05-31T21:00:00Z,ΠΕΙΡΑΙΑΣ,2235
2023-05-31T21:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,436
2023-05-31T21:00:00Z,ΣΥΝTΑΓΜΑ,5294
2023-05-31T21:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,337
2023-05-31T21:00:00Z,ΠΕΙΡΑΙΑΣ,20
2023-05-31T20:00:00Z,ΑTTΙKΗ,5663
2023-05-31T20:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,388
2023-05-31T20:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3522
2023-05-31T20:00:00Z,ΟΜOΝΟΙΑ,4156
2023-05-31T20:00:00Z,ΠΕΙΡΑΙΑΣ,2835
2023-05-31T20:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,368
2023-05-31T20:00:00Z,ΣΥΝTΑΓΜΑ,5551
2023-05-31T20:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,434
2023-05-31T20:00:00Z,ΠΕΙΡΑΙΑΣ,45
2023-05-31T19:00:00Z,ΑTTΙKΗ,5786
2023-05-31T19:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,498
2023-05-31T19:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3261
2023-05-31T19:00:00Z,ΟΜOΝΟΙΑ,4351
2023-05-31T19:00:00Z,ΠΕΙΡΑΙΑΣ,2397
2023-05-31T19:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,455
2023-05-31T19:00:00Z,ΣΥΝTΑΓΜΑ,4867
2023-05-31T19:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,357
2023-05-31T19:00:00Z,ΠΕΙΡΑΙΑΣ,24
2023-05-31T18:00:00Z,ΑTTΙKΗ,5419
2023-05-31T18:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,493
2023-05-31T18:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3283
2023-05-31T18:00:00Z,ΟΜOΝΟΙΑ,4712
2023-05-31T18:00:00Z,ΠΕΙΡΑΙΑΣ,2378
2023-05-31T18:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,552
2023-05-31T18:00:00Z,ΣΥΝTΑΓΜΑ,4809
2023-05-31T18:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,427
2023-05-31T18:00:00Z,ΠΕΙΡΑΙΑΣ,26
2023-05-31T17:00:00Z,ΑTTΙKΗ,4554
2023-05-31T17:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,564
2023-05-31T17:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3026
2023-05-31T17:00:00Z,ΟΜOΝΟΙΑ,4090
2023-05-31T17:00:00Z,ΠΕΙΡΑΙΑΣ,1716
2023-05-31T17:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,467
2023-05-31T17:00:00Z,ΣΥΝTΑΓΜΑ,4132
2023-05-31T17:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,442
2023-05-31T17:00:00Z,ΠΕΙΡΑΙΑΣ,25
2023-05-31T16:00:00Z,ΑTTΙKΗ,4000
2023-05-31T16:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,575
2023-05-31T16:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2961
2023-05-31T16:00:00Z,ΟΜOΝΟΙΑ,3594
2023-05-31T16:00:00Z,ΠΕΙΡΑΙΑΣ,1769
2023-05-31T16:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,396
2023-05-31T16:00:00Z,ΣΥΝTΑΓΜΑ,3883
2023-05-31T16:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,570
2023-05-31T16:00:00Z,ΠΕΙΡΑΙΑΣ,12
2023-05-31T15:00:00Z,ΑTTΙKΗ,3633
2023-05-31T15:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,464
2023-05-31T15:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3040
2023-05-31T15:00:00Z,ΟΜOΝΟΙΑ,4199
2023-05-31T15:00:00Z,ΠΕΙΡΑΙΑΣ,1691
2023-05-31T15:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,455
2023-05-31T15:00:00Z,ΣΥΝTΑΓΜΑ,4297
2023-05-31T15:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,439
2023-05-31T15:00:00Z,ΠΕΙΡΑΙΑΣ,16
2023-05-31T14:00:00Z,ΑTTΙKΗ,3576
2023-05-31T14:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,269
2023-05-31T14:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3033
2023-05-31T14:00:00Z,ΟΜOΝΟΙΑ,4038
2023-05-31T14:00:00Z,ΠΕΙΡΑΙΑΣ,1741
2023-05-31T14:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,402
2023-05-31T14:00:00Z,ΣΥΝTΑΓΜΑ,3967
2023-05-31T14:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,322
2023-05-31T14:00:00Z,ΠΕΙΡΑΙΑΣ,22
2023-05-31T13:00:00Z,ΑTTΙKΗ,3812
2023-05-31T13:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,380
2023-05-31T13:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2561
2023-05-31T13:00:00Z,ΟΜOΝΟΙΑ,4024
2023-05-31T13:00:00Z,ΠΕΙΡΑΙΑΣ,1899
2023-05-31T13:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,516
2023-05-31T13:00:00Z,ΣΥΝTΑΓΜΑ,4073
2023-05-31T13:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,455
2023-05-31T13:00:00Z,ΠΕΙΡΑΙΑΣ,16
2023-05-31T12:00:00Z,ΑTTΙKΗ,5182
2023-05-31T12:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,411
2023-05-31T12:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2510
2023-05-31T12:00:00Z,ΟΜOΝΟΙΑ,4565
2023-05-31T12:00:00Z,ΠΕΙΡΑΙΑΣ,2304
2023-05-31T12:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,596
2023-05-31T12:00:00Z,ΣΥΝTΑΓΜΑ,5362
2023-05-31T12:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,362
2023-05-31T12:00:00Z,ΠΕΙΡΑΙΑΣ,13
2023-05-31T11:00:00Z,ΑTTΙKΗ,6992
2023-05-31T11:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,191
2023-05-31T11:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1944
2023-05-31T11:00:00Z,ΟΜOΝΟΙΑ,4315
2023-05-31T11:00:00Z,ΠΕΙΡΑΙΑΣ,2860
2023-05-31T11:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,760
2023-05-31T11:00:00Z,ΣΥΝTΑΓΜΑ,4274
2023-05-31T11:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,177
2023-05-31T11:00:00Z,ΠΕΙΡΑΙΑΣ,31
2023-05-31T10:00:00Z,ΑTTΙKΗ,5538
2023-05-31T10:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,365
2023-05-31T10:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1165
2023-05-31T10:00:00Z,ΟΜOΝΟΙΑ,2671
2023-05-31T10:00:00Z,ΠΕΙΡΑΙΑΣ,2262
2023-05-31T10:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,708
2023-05-31T10:00:00Z,ΣΥΝTΑΓΜΑ,2298
2023-05-31T10:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,246
2023-05-31T10:00:00Z,ΠΕΙΡΑΙΑΣ,27
2023-05-31T09:00:00Z,ΑTTΙKΗ,3847
2023-05-31T09:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,250
2023-05-31T09:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,554
2023-05-31T09:00:00Z,ΟΜOΝΟΙΑ,1373
2023-05-31T09:00:00Z,ΠΕΙΡΑΙΑΣ,1320
2023-05-31T09:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,369
2023-05-31T09:00:00Z,ΣΥΝTΑΓΜΑ,1165
2023-05-31T09:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,137
2023-05-31T09:00:00Z,ΠΕΙΡΑΙΑΣ,16
2023-05-31T08:00:00Z,ΑTTΙKΗ,1379
2023-05-31T08:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,44
2023-05-31T08:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,248
2023-05-31T08:00:00Z,ΟΜOΝΟΙΑ,459
2023-05-31T08:00:00Z,ΠΕΙΡΑΙΑΣ,407
2023-05-31T08:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,104
2023-05-31T08:00:00Z,ΣΥΝTΑΓΜΑ,414
2023-05-31T08:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,15
2023-05-31T08:00:00Z,ΠΕΙΡΑΙΑΣ,2
2023-05-31T07:00:00Z,ΑTTΙKΗ,27
2023-05-31T07:00:00Z,ΟΜOΝΟΙΑ,17
2023-05-31T07:00:00Z,ΠΕΙΡΑΙΑΣ,15
2023-05-31T07:00:00Z,ΣΥΝTΑΓΜΑ,4
2023-05-31T07:00:00Z,ΠΕΙΡΑΙΑΣ,5
2023-05-31T05:00:00Z,ΟΜOΝΟΙΑ,4
2023-05-31T04:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,4
2023-05-31T04:00:00Z,ΟΜOΝΟΙΑ,5
2023-05-31T04:00:00Z,ΠΕΙΡΑΙΑΣ,3
2023-05-31T03:00:00Z,ΑTTΙKΗ,357
2023-05-31T03:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,13
2023-05-31T03:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,418
2023-05-31T03:00:00Z,ΟΜOΝΟΙΑ,222
2023-05-31T03:00:00Z,ΠΕΙΡΑΙΑΣ,102
2023-05-31T03:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,11
2023-05-31T03:00:00Z,ΣΥΝTΑΓΜΑ,311
2023-05-31T03:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,4
2023-05-31T02:00:00Z,ΑTTΙKΗ,1163
2023-05-31T02:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,115
2023-05-31T02:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1185
2023-05-31T02:00:00Z,ΟΜOΝΟΙΑ,585
2023-05-31T02:00:00Z,ΠΕΙΡΑΙΑΣ,416
2023-05-31T02:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,102
2023-05-31T02:00:00Z,ΣΥΝTΑΓΜΑ,1173
2023-05-31T02:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,77
2023-05-31T02:00:00Z,ΠΕΙΡΑΙΑΣ,3
2023-05-31T01:00:00Z,ΑTTΙKΗ,1638
2023-05-31T01:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,224
2023-05-31T01:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1417
2023-05-31T01:00:00Z,ΟΜOΝΟΙΑ,784
2023-05-31T01:00:00Z,ΠΕΙΡΑΙΑΣ,550
2023-05-31T01:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,175
2023-05-31T01:00:00Z,ΣΥΝTΑΓΜΑ,1387
2023-05-31T01:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,312
2023-05-31T01:00:00Z,ΠΕΙΡΑΙΑΣ,1
2023-05-31T00:00:00Z,ΑTTΙKΗ,3169
2023-05-31T00:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,284
2023-05-31T00:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2195
2023-05-31T00:00:00Z,ΟΜOΝΟΙΑ,1492
2023-05-31T00:00:00Z,ΠΕΙΡΑΙΑΣ,1045
2023-05-31T00:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,185
2023-05-31T00:00:00Z,ΣΥΝTΑΓΜΑ,2598
2023-05-31T00:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,242
2023-05-31T00:00:00Z,ΠΕΙΡΑΙΑΣ,6
2023-05-30T23:00:00Z,ΑTTΙKΗ,3253
2023-05-30T23:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,200
2023-05-30T23:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2552
2023-05-30T23:00:00Z,ΟΜOΝΟΙΑ,1926
2023-05-30T23:00:00Z,ΠΕΙΡΑΙΑΣ,1263
2023-05-30T23:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,291
2023-05-30T23:00:00Z,ΣΥΝTΑΓΜΑ,3104
2023-05-30T23:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,233
2023-05-30T23:00:00Z,ΠΕΙΡΑΙΑΣ,9
2023-05-30T22:00:00Z,ΑTTΙKΗ,3997
2023-05-30T22:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,259
2023-05-30T22:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3304
2023-05-30T22:00:00Z,ΟΜOΝΟΙΑ,2629
2023-05-30T22:00:00Z,ΠΕΙΡΑΙΑΣ,1505
2023-05-30T22:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,265
2023-05-30T22:00:00Z,ΣΥΝTΑΓΜΑ,4076
2023-05-30T22:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,261
2023-05-30T22:00:00Z,ΠΕΙΡΑΙΑΣ,19
2023-05-30T21:00:00Z,ΑTTΙKΗ,5487
2023-05-30T21:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,355
2023-05-30T21:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3353
2023-05-30T21:00:00Z,ΟΜOΝΟΙΑ,3308
2023-05-30T21:00:00Z,ΠΕΙΡΑΙΑΣ,2263
2023-05-30T21:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,416
2023-05-30T21:00:00Z,ΣΥΝTΑΓΜΑ,5467
2023-05-30T21:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,293
2023-05-30T21:00:00Z,ΠΕΙΡΑΙΑΣ,23
2023-05-30T20:00:00Z,ΑTTΙKΗ,6157
2023-05-30T20:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,306
2023-05-30T20:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3342
2023-05-30T20:00:00Z,ΟΜOΝΟΙΑ,4174
2023-05-30T20:00:00Z,ΠΕΙΡΑΙΑΣ,2683
2023-05-30T20:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,435
2023-05-30T20:00:00Z,ΣΥΝTΑΓΜΑ,5799
2023-05-30T20:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,338
2023-05-30T20:00:00Z,ΠΕΙΡΑΙΑΣ,31
2023-05-30T19:00:00Z,ΑTTΙKΗ,5624
2023-05-30T19:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,372
2023-05-30T19:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3114
2023-05-30T19:00:00Z,ΟΜOΝΟΙΑ,4330
2023-05-30T19:00:00Z,ΠΕΙΡΑΙΑΣ,2411
2023-05-30T19:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,492
2023-05-30T19:00:00Z,ΣΥΝTΑΓΜΑ,4649
2023-05-30T19:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,358
2023-05-30T19:00:00Z,ΠΕΙΡΑΙΑΣ,27
2023-05-30T18:00:00Z,ΑTTΙKΗ,5513
2023-05-30T18:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,472
2023-05-30T18:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3031
2023-05-30T18:00:00Z,ΟΜOΝΟΙΑ,4823
2023-05-30T18:00:00Z,ΠΕΙΡΑΙΑΣ,2428
2023-05-30T18:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,484
2023-05-30T18:00:00Z,ΣΥΝTΑΓΜΑ,4708
2023-05-30T18:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,380
2023-05-30T18:00:00Z,ΠΕΙΡΑΙΑΣ,26
2023-05-30T17:00:00Z,ΑTTΙKΗ,4545
2023-05-30T17:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,459
2023-05-30T17:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3346
2023-05-30T17:00:00Z,ΟΜOΝΟΙΑ,4043
2023-05-30T17:00:00Z,ΠΕΙΡΑΙΑΣ,1527
2023-05-30T17:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,486
2023-05-30T17:00:00Z,ΣΥΝTΑΓΜΑ,4210
2023-05-30T17:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,366
2023-05-30T17:00:00Z,ΠΕΙΡΑΙΑΣ,20
2023-05-30T16:00:00Z,ΑTTΙKΗ,4037
2023-05-30T16:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,516
2023-05-30T16:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3082
2023-05-30T16:00:00Z,ΟΜOΝΟΙΑ,3873
2023-05-30T16:00:00Z,ΠΕΙΡΑΙΑΣ,1803
2023-05-30T16:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,375
2023-05-30T16:00:00Z,ΣΥΝTΑΓΜΑ,3948
2023-05-30T16:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,435
2023-05-30T16:00:00Z,ΠΕΙΡΑΙΑΣ,23
2023-05-30T15:00:00Z,ΑTTΙKΗ,3735
2023-05-30T15:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,374
2023-05-30T15:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3064
2023-05-30T15:00:00Z,ΟΜOΝΟΙΑ,4071
2023-05-30T15:00:00Z,ΠΕΙΡΑΙΑΣ,1793
2023-05-30T15:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,489
2023-05-30T15:00:00Z,ΣΥΝTΑΓΜΑ,4340
2023-05-30T15:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,389
2023-05-30T15:00:00Z,ΠΕΙΡΑΙΑΣ,17
2023-05-30T14:00:00Z,ΑTTΙKΗ,3590
2023-05-30T14:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,313
2023-05-30T14:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2817
2023-05-30T14:00:00Z,ΟΜOΝΟΙΑ,3997
2023-05-30T14:00:00Z,ΠΕΙΡΑΙΑΣ,1553
2023-05-30T14:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,381
2023-05-30T14:00:00Z,ΣΥΝTΑΓΜΑ,3984
2023-05-30T14:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,408
2023-05-30T14:00:00Z,ΠΕΙΡΑΙΑΣ,18
2023-05-30T13:00:00Z,ΑTTΙKΗ,3907
2023-05-30T13:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,400
2023-05-30T13:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2738
2023-05-30T13:00:00Z,ΟΜOΝΟΙΑ,4156
2023-05-30T13:00:00Z,ΠΕΙΡΑΙΑΣ,1807
2023-05-30T13:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,524
2023-05-30T13:00:00Z,ΣΥΝTΑΓΜΑ,4252
2023-05-30T13:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,408
2023-05-30T13:00:00Z,ΠΕΙΡΑΙΑΣ,10
2023-05-30T12:00:00Z,ΑTTΙKΗ,5205
2023-05-30T12:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,396
2023-05-30T12:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2428
2023-05-30T12:00:00Z,ΟΜOΝΟΙΑ,4551
2023-05-30T12:00:00Z,ΠΕΙΡΑΙΑΣ,2287
2023-05-30T12:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,588
2023-05-30T12:00:00Z,ΣΥΝTΑΓΜΑ,5205
2023-05-30T12:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,367
2023-05-30T12:00:00Z,ΠΕΙΡΑΙΑΣ,11
2023-05-30T11:00:00Z,ΑTTΙKΗ,7000
2023-05-30T11:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,278
2023-05-30T11:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1981
2023-05-30T11:00:00Z,ΟΜOΝΟΙΑ,4257
2023-05-30T11:00:00Z,ΠΕΙΡΑΙΑΣ,3070
2023-05-30T11:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,881
2023-05-30T11:00:00Z,ΣΥΝTΑΓΜΑ,4174
2023-05-30T11:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,189
2023-05-30T11:00:00Z,ΠΕΙΡΑΙΑΣ,38
2023-05-30T10:00:00Z,ΑTTΙKΗ,5595
2023-05-30T10:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,405
2023-05-30T10:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1189
2023-05-30T10:00:00Z,ΟΜOΝΟΙΑ,2759
2023-05-30T10:00:00Z,ΠΕΙΡΑΙΑΣ,2143
2023-05-30T10:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,649
2023-05-30T10:00:00Z,ΣΥΝTΑΓΜΑ,2323
2023-05-30T10:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,274
2023-05-30T10:00:00Z,ΠΕΙΡΑΙΑΣ,30
2023-05-30T09:00:00Z,ΑTTΙKΗ,3915
2023-05-30T09:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,204
2023-05-30T09:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,563
2023-05-30T09:00:00Z,ΟΜOΝΟΙΑ,1423
2023-05-30T09:00:00Z,ΠΕΙΡΑΙΑΣ,1511
2023-05-30T09:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,353
